website_id,url,title_length,meta_description_length,h1_count,h2_count,paragraph_count,word_count,images_count,images_without_alt,internal_links_count,external_links_count,status_code,response_time_ms,technical_score_target,is_synthetic
5,https://ela103.github.io/cabinet/blog-cardiologie.html,49,132,2,4,7,246,0,0,13,0,200,827,59,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,53,121,2,4,7,221,2,0,9,0,200,992,64,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,49,120,2,4,7,259,0,1,13,0,200,866,55,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,46,121,2,4,7,216,2,0,10,0,200,782,55,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,51,118,2,4,7,226,3,1,11,0,200,665,65,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,50,111,2,4,7,234,3,0,13,0,200,901,59,1
6,https://ela103.github.io/travel_agency/,40,128,4,7,15,929,50,0,31,1,200,410,77,1
6,https://ela103.github.io/travel_agency/,40,134,4,7,15,738,49,1,27,1,200,406,75,1
6,https://ela103.github.io/travel_agency/,39,154,4,7,15,742,49,0,31,1,200,376,75,1
6,https://ela103.github.io/travel_agency/,38,129,4,7,15,912,48,0,26,1,200,281,83,1
6,https://ela103.github.io/travel_agency/,38,133,4,7,15,943,51,0,26,1,200,331,80,1
6,https://ela103.github.io/travel_agency/,39,155,4,7,15,937,51,0,28,1,200,376,81,1
6,https://ela103.github.io/travel_agency/,36,132,4,7,15,700,49,0,26,1,200,378,83,1
6,https://ela103.github.io/travel_agency/,37,149,4,7,15,989,51,0,26,1,200,297,78,1
6,https://ela103.github.io/travel_agency/,36,145,4,7,15,884,47,0,32,1,200,410,84,1
6,https://ela103.github.io/travel_agency/,39,132,4,7,15,871,51,1,30,1,200,288,84,1
6,https://ela103.github.io/travel_agency/,41,139,4,7,15,704,49,0,29,1,200,328,84,1
6,https://ela103.github.io/travel_agency/,39,148,4,7,15,980,49,1,27,1,200,261,76,1
6,https://ela103.github.io/travel_agency/,38,134,4,7,15,867,48,0,27,1,200,345,80,1
6,https://ela103.github.io/travel_agency/,35,134,4,7,15,703,50,0,30,1,200,374,76,1
6,https://ela103.github.io/travel_agency/,34,150,4,7,15,838,49,0,27,1,200,320,75,1
6,https://ela103.github.io/travel_agency/,37,148,4,7,15,947,49,0,28,1,200,362,78,1
6,https://ela103.github.io/travel_agency/,38,153,4,7,15,855,49,1,30,1,200,289,78,1
6,https://ela103.github.io/travel_agency/,36,138,4,7,15,706,50,1,32,1,200,277,82,1
6,https://ela103.github.io/travel_agency/,37,153,4,7,15,759,48,0,32,1,200,405,81,1
6,https://ela103.github.io/travel_agency/,38,151,4,7,15,860,49,1,26,1,200,289,80,1
6,https://ela103.github.io/travel_agency/,36,134,4,7,15,871,47,1,26,1,200,384,76,1
6,https://ela103.github.io/travel_agency/,40,149,4,7,15,980,50,0,32,1,200,387,75,1
6,https://ela103.github.io/travel_agency/,35,127,4,7,15,858,49,0,32,1,200,365,76,1
6,https://ela103.github.io/travel_agency/,36,129,4,7,15,941,48,0,32,1,200,337,77,1
6,https://ela103.github.io/travel_agency/,37,146,4,7,15,749,51,1,30,1,200,288,77,1
6,https://ela103.github.io/travel_agency/,35,154,4,7,15,907,48,1,28,1,200,402,79,1
6,https://ela103.github.io/travel_agency/,34,134,4,7,15,698,48,0,29,1,200,333,83,1
6,https://ela103.github.io/travel_agency/,37,137,4,7,15,993,50,0,29,1,200,259,77,1
6,https://ela103.github.io/travel_agency/,37,142,4,7,15,743,49,1,32,1,200,257,83,1
6,https://ela103.github.io/travel_agency/,38,141,4,7,15,896,49,0,32,1,200,400,75,1
6,https://ela103.github.io/travel_agency/,36,152,4,7,15,765,50,0,31,1,200,350,78,1
6,https://ela103.github.io/travel_agency/,37,156,4,7,15,765,51,1,27,1,200,359,79,1
6,https://ela103.github.io/travel_agency/,35,140,4,7,15,746,47,1,32,1,200,392,81,1
6,https://ela103.github.io/travel_agency/,36,144,4,7,15,936,51,0,32,1,200,336,81,1
6,https://ela103.github.io/travel_agency/,37,131,4,7,15,985,49,1,28,1,200,346,81,1
6,https://ela103.github.io/travel_agency/,38,152,4,7,15,895,47,0,31,1,200,404,82,1
6,https://ela103.github.io/travel_agency/,40,149,4,7,15,818,47,0,29,1,200,317,81,1
6,https://ela103.github.io/travel_agency/,40,137,4,7,15,779,47,1,27,1,200,306,80,1
6,https://ela103.github.io/travel_agency/,35,134,4,7,15,713,49,0,30,1,200,365,82,1
6,https://ela103.github.io/travel_agency/,36,142,4,7,15,837,48,0,32,1,200,368,85,1
6,https://ela103.github.io/travel_agency/,40,146,4,7,15,777,51,0,31,1,200,295,83,1
6,https://ela103.github.io/travel_agency/,41,153,4,7,15,858,51,0,29,1,200,404,80,1
6,https://ela103.github.io/travel_agency/,35,144,4,7,15,714,47,1,32,1,200,345,75,1
6,https://ela103.github.io/travel_agency/,38,147,4,7,15,1037,50,1,30,1,200,338,80,1
6,https://ela103.github.io/travel_agency/,34,151,4,7,15,964,51,0,32,1,200,396,85,1
6,https://ela103.github.io/travel_agency/,34,147,4,7,15,776,48,0,30,1,200,300,76,1
6,https://ela103.github.io/travel_agency/,37,136,4,7,15,758,51,0,32,1,200,311,79,1
6,https://ela103.github.io/travel_agency/,34,138,4,7,15,874,50,0,32,1,200,284,75,1
6,https://ela103.github.io/travel_agency/,37,138,4,7,15,703,50,1,27,1,200,347,77,1
6,https://ela103.github.io/travel_agency/,38,141,4,7,15,1000,49,1,26,1,200,405,81,1
6,https://ela103.github.io/travel_agency/offers.html,0,111,1,0,6,420,33,0,29,1,200,409,68,1
6,https://ela103.github.io/travel_agency/offers.html,0,103,1,0,6,494,34,1,26,1,200,293,67,1
6,https://ela103.github.io/travel_agency/offers.html,0,116,1,0,6,546,32,0,31,1,200,292,59,1
6,https://ela103.github.io/travel_agency/offers.html,0,104,1,0,6,507,34,0,29,1,200,285,64,1
6,https://ela103.github.io/travel_agency/offers.html,0,116,1,0,6,542,31,1,28,1,200,335,64,1
6,https://ela103.github.io/travel_agency/offers.html,0,118,1,0,6,376,33,1,30,1,200,390,62,1
6,https://ela103.github.io/travel_agency/offers.html,0,106,1,0,6,435,32,0,27,1,200,257,66,1
6,https://ela103.github.io/travel_agency/offers.html,0,110,1,0,6,476,32,1,29,1,200,285,60,1
6,https://ela103.github.io/travel_agency/offers.html,0,104,1,0,6,546,33,0,26,1,200,329,60,1
6,https://ela103.github.io/travel_agency/offers.html,0,109,1,0,6,468,35,1,31,1,200,372,68,1
6,https://ela103.github.io/travel_agency/offers.html,0,119,1,0,6,382,31,0,29,1,200,306,60,1
6,https://ela103.github.io/travel_agency/offers.html,0,102,1,0,6,388,35,1,29,1,200,276,68,1
6,https://ela103.github.io/travel_agency/offers.html,0,113,1,0,6,428,31,0,31,1,200,367,62,1
6,https://ela103.github.io/travel_agency/offers.html,0,120,1,0,6,512,33,0,27,1,200,395,60,1
6,https://ela103.github.io/travel_agency/offers.html,0,113,1,0,6,402,35,0,29,1,200,281,61,1
6,https://ela103.github.io/travel_agency/offers.html,0,112,1,0,6,545,31,0,32,1,200,326,66,1
6,https://ela103.github.io/travel_agency/offers.html,0,120,1,0,6,539,31,0,26,1,200,408,69,1
6,https://ela103.github.io/travel_agency/offers.html,0,101,1,0,6,399,33,0,31,1,200,364,60,1
6,https://ela103.github.io/travel_agency/offers.html,0,109,1,0,6,403,33,0,30,1,200,400,60,1
6,https://ela103.github.io/travel_agency/offers.html,0,99,1,0,6,398,31,0,32,1,200,335,61,1
6,https://ela103.github.io/travel_agency/offers.html,0,117,1,0,6,550,31,0,26,1,200,258,63,1
6,https://ela103.github.io/travel_agency/offers.html,0,117,1,0,6,528,35,0,26,1,200,290,68,1
6,https://ela103.github.io/travel_agency/offers.html,0,102,1,0,6,535,33,0,31,1,200,399,69,1
6,https://ela103.github.io/travel_agency/offers.html,0,100,1,0,6,444,34,0,30,1,200,287,66,1
6,https://ela103.github.io/travel_agency/offers.html,0,117,1,0,6,398,34,0,27,1,200,318,59,1
6,https://ela103.github.io/travel_agency/offers.html,0,111,1,0,6,435,32,0,29,1,200,353,63,1
6,https://ela103.github.io/travel_agency/offers.html,0,105,1,0,6,529,34,1,30,1,200,354,65,1
6,https://ela103.github.io/travel_agency/offers.html,0,115,1,0,6,552,32,0,31,1,200,313,60,1
6,https://ela103.github.io/travel_agency/offers.html,0,109,1,0,6,387,34,1,26,1,200,285,60,1
6,https://ela103.github.io/travel_agency/offers.html,0,115,1,0,6,405,34,1,32,1,200,288,65,1
6,https://ela103.github.io/travel_agency/offers.html,0,117,1,0,6,515,33,1,30,1,200,329,66,1
6,https://ela103.github.io/travel_agency/offers.html,0,113,1,0,6,488,34,0,29,1,200,306,63,1
6,https://ela103.github.io/travel_agency/offers.html,0,114,1,0,6,457,35,0,30,1,200,281,66,1
6,https://ela103.github.io/travel_agency/offers.html,0,107,1,0,6,527,35,1,28,1,200,266,68,1
6,https://ela103.github.io/travel_agency/offers.html,0,120,1,0,6,550,34,1,30,1,200,409,66,1
6,https://ela103.github.io/travel_agency/offers.html,0,113,1,0,6,417,35,0,31,1,200,267,68,1
6,https://ela103.github.io/travel_agency/offers.html,0,105,1,0,6,516,32,1,29,1,200,260,69,1
6,https://ela103.github.io/travel_agency/offers.html,0,109,1,0,6,448,35,0,32,1,200,320,60,1
6,https://ela103.github.io/travel_agency/offers.html,0,100,1,0,6,414,35,0,26,1,200,304,60,1
6,https://ela103.github.io/travel_agency/offers.html,0,102,1,0,6,488,33,0,32,1,200,406,59,1
6,https://ela103.github.io/travel_agency/offers.html,0,102,1,0,6,475,35,0,26,1,200,393,66,1
6,https://ela103.github.io/travel_agency/offers.html,0,120,1,0,6,459,33,1,29,1,200,291,66,1
6,https://ela103.github.io/travel_agency/offers.html,0,106,1,0,6,397,34,1,31,1,200,303,65,1
6,https://ela103.github.io/travel_agency/offers.html,0,108,1,0,6,401,32,1,30,1,200,321,69,1
6,https://ela103.github.io/travel_agency/offers.html,0,112,1,0,6,520,31,0,26,1,200,330,67,1
6,https://ela103.github.io/travel_agency/offers.html,0,118,1,0,6,376,33,0,26,1,200,306,66,1
6,https://ela103.github.io/travel_agency/offers.html,0,107,1,0,6,461,34,0,32,1,200,314,68,1
6,https://ela103.github.io/travel_agency/offers.html,0,115,1,0,6,507,32,0,28,1,200,287,64,1
6,https://ela103.github.io/travel_agency/offers.html,0,111,1,0,6,386,35,0,32,1,200,255,69,1
6,https://ela103.github.io/travel_agency/offers.html,0,114,1,0,6,458,31,0,32,1,200,374,66,1
6,https://ela103.github.io/travel_agency/blog.html,26,0,1,0,7,423,22,1,21,7,200,258,62,1
6,https://ela103.github.io/travel_agency/blog.html,26,0,1,0,7,407,21,1,27,7,200,379,72,1
6,https://ela103.github.io/travel_agency/blog.html,30,0,1,0,7,552,19,0,23,7,200,287,72,1
6,https://ela103.github.io/travel_agency/blog.html,28,0,1,0,7,406,20,0,26,7,200,397,64,1
6,https://ela103.github.io/travel_agency/blog.html,28,0,1,0,7,507,19,0,22,7,200,397,71,1
6,https://ela103.github.io/travel_agency/blog.html,28,0,1,0,7,390,23,1,25,7,200,280,65,1
6,https://ela103.github.io/travel_agency/blog.html,27,0,1,0,7,557,23,1,26,7,200,394,70,1
6,https://ela103.github.io/travel_agency/blog.html,27,0,1,0,7,451,21,0,26,7,200,339,67,1
6,https://ela103.github.io/travel_agency/blog.html,29,0,1,0,7,467,23,0,23,7,200,389,72,1
6,https://ela103.github.io/travel_agency/blog.html,25,0,1,0,7,461,23,0,24,7,200,389,62,1
6,https://ela103.github.io/travel_agency/blog.html,29,0,1,0,7,468,23,0,25,7,200,408,65,1
6,https://ela103.github.io/travel_agency/blog.html,26,0,1,0,7,542,19,1,25,7,200,269,67,1
6,https://ela103.github.io/travel_agency/blog.html,30,0,1,0,7,469,19,0,24,7,200,337,66,1
6,https://ela103.github.io/travel_agency/blog.html,30,0,1,0,7,571,21,0,27,7,200,322,71,1
6,https://ela103.github.io/travel_agency/blog.html,29,0,1,0,7,392,22,0,27,7,200,290,63,1
6,https://ela103.github.io/travel_agency/blog.html,27,0,1,0,7,461,22,0,23,7,200,345,66,1
6,https://ela103.github.io/travel_agency/blog.html,26,0,1,0,7,408,19,0,26,7,200,407,62,1
6,https://ela103.github.io/travel_agency/blog.html,30,0,1,0,7,520,19,1,27,7,200,303,63,1
6,https://ela103.github.io/travel_agency/blog.html,26,0,1,0,7,394,20,0,27,7,200,297,68,1
6,https://ela103.github.io/travel_agency/blog.html,27,0,1,0,7,533,19,0,27,7,200,316,62,1
6,https://ela103.github.io/travel_agency/blog.html,30,0,1,0,7,557,19,0,23,7,200,277,65,1
6,https://ela103.github.io/travel_agency/blog.html,25,0,1,0,7,523,19,1,26,7,200,274,62,1
6,https://ela103.github.io/travel_agency/blog.html,28,0,1,0,7,480,19,1,24,7,200,372,62,1
6,https://ela103.github.io/travel_agency/blog.html,29,0,1,0,7,543,20,0,27,7,200,349,72,1
6,https://ela103.github.io/travel_agency/blog.html,29,0,1,0,7,432,19,1,24,7,200,297,72,1
6,https://ela103.github.io/travel_agency/blog.html,26,0,1,0,7,415,21,1,21,7,200,355,64,1
6,https://ela103.github.io/travel_agency/blog.html,30,0,1,0,7,533,19,0,24,7,200,345,62,1
6,https://ela103.github.io/travel_agency/blog.html,29,0,1,0,7,430,19,0,27,7,200,276,64,1
6,https://ela103.github.io/travel_agency/blog.html,30,0,1,0,7,466,23,0,21,7,200,416,62,1
6,https://ela103.github.io/travel_agency/blog.html,28,0,1,0,7,453,23,0,23,7,200,273,65,1
6,https://ela103.github.io/travel_agency/blog.html,28,0,1,0,7,461,22,0,21,7,200,315,64,1
6,https://ela103.github.io/travel_agency/blog.html,28,0,1,0,7,542,23,0,23,7,200,392,66,1
6,https://ela103.github.io/travel_agency/blog.html,29,0,1,0,7,514,20,0,23,7,200,283,72,1
6,https://ela103.github.io/travel_agency/blog.html,26,0,1,0,7,419,21,0,23,7,200,263,62,1
6,https://ela103.github.io/travel_agency/blog.html,28,0,1,0,7,410,20,0,24,7,200,265,68,1
6,https://ela103.github.io/travel_agency/blog.html,29,0,1,0,7,424,19,0,21,7,200,385,67,1
6,https://ela103.github.io/travel_agency/blog.html,29,0,1,0,7,460,23,1,24,7,200,383,65,1
6,https://ela103.github.io/travel_agency/blog.html,29,0,1,0,7,410,20,0,25,7,200,292,63,1
6,https://ela103.github.io/travel_agency/blog.html,29,0,1,0,7,487,22,1,26,7,200,257,68,1
6,https://ela103.github.io/travel_agency/blog.html,26,0,1,0,7,562,22,0,25,7,200,266,62,1
6,https://ela103.github.io/travel_agency/blog.html,25,0,1,0,7,412,20,0,23,7,200,377,65,1
6,https://ela103.github.io/travel_agency/blog.html,27,0,1,0,7,423,19,0,26,7,200,371,70,1
6,https://ela103.github.io/travel_agency/blog.html,27,0,1,0,7,388,20,0,24,7,200,270,62,1
6,https://ela103.github.io/travel_agency/blog.html,27,0,1,0,7,440,23,0,26,7,200,276,63,1
6,https://ela103.github.io/travel_agency/blog.html,26,0,1,0,7,462,20,0,26,7,200,264,69,1
6,https://ela103.github.io/travel_agency/blog.html,25,0,1,0,7,422,22,0,23,7,200,386,65,1
6,https://ela103.github.io/travel_agency/blog.html,30,0,1,0,7,519,19,0,22,7,200,405,64,1
6,https://ela103.github.io/travel_agency/blog.html,30,0,1,0,7,387,19,0,23,7,200,368,68,1
6,https://ela103.github.io/travel_agency/blog.html,30,0,1,0,7,420,21,0,21,7,200,402,67,1
6,https://ela103.github.io/travel_agency/blog.html,26,0,1,0,7,544,21,0,27,7,200,369,66,1
6,https://ela103.github.io/travel_agency/about.html,32,15,1,0,3,219,19,1,22,2,200,353,63,1
6,https://ela103.github.io/travel_agency/about.html,36,15,1,0,3,267,21,1,21,2,200,383,63,1
6,https://ela103.github.io/travel_agency/about.html,35,16,1,0,3,269,19,0,24,2,200,316,61,1
6,https://ela103.github.io/travel_agency/about.html,37,15,1,0,3,212,22,0,23,2,200,440,61,1
6,https://ela103.github.io/travel_agency/about.html,33,15,1,0,3,225,22,0,22,2,200,425,60,1
6,https://ela103.github.io/travel_agency/about.html,33,16,1,0,3,217,22,0,25,2,200,351,63,1
6,https://ela103.github.io/travel_agency/about.html,34,15,1,0,3,236,20,1,26,2,200,479,66,1
6,https://ela103.github.io/travel_agency/about.html,36,13,1,0,3,211,19,0,21,2,200,432,65,1
6,https://ela103.github.io/travel_agency/about.html,36,15,1,0,3,234,19,1,21,2,200,484,69,1
6,https://ela103.github.io/travel_agency/about.html,35,15,1,0,3,254,20,0,24,2,200,397,63,1
6,https://ela103.github.io/travel_agency/about.html,38,15,1,0,3,230,20,1,22,2,200,463,66,1
6,https://ela103.github.io/travel_agency/about.html,35,14,1,0,3,237,18,1,21,2,200,322,63,1
6,https://ela103.github.io/travel_agency/about.html,37,14,1,0,3,283,21,0,22,2,200,318,63,1
6,https://ela103.github.io/travel_agency/about.html,37,14,1,0,3,246,22,1,26,2,200,380,64,1
6,https://ela103.github.io/travel_agency/about.html,33,14,1,0,3,262,18,0,24,2,200,386,69,1
6,https://ela103.github.io/travel_agency/about.html,36,16,1,0,3,209,19,0,24,2,200,349,67,1
6,https://ela103.github.io/travel_agency/about.html,39,16,1,0,3,280,22,0,20,2,200,379,64,1
6,https://ela103.github.io/travel_agency/about.html,38,15,1,0,3,269,20,0,22,2,200,466,64,1
6,https://ela103.github.io/travel_agency/about.html,34,15,1,0,3,221,21,0,25,2,200,383,66,1
6,https://ela103.github.io/travel_agency/about.html,34,16,1,0,3,253,18,0,21,2,200,484,65,1
6,https://ela103.github.io/travel_agency/about.html,33,15,1,0,3,229,18,0,20,2,200,481,69,1
6,https://ela103.github.io/travel_agency/about.html,37,16,1,0,3,284,22,0,21,2,200,307,66,1
6,https://ela103.github.io/travel_agency/about.html,33,16,1,0,3,293,18,0,20,2,200,312,65,1
6,https://ela103.github.io/travel_agency/about.html,37,16,1,0,3,233,19,0,24,2,200,406,61,1
6,https://ela103.github.io/travel_agency/about.html,36,13,1,0,3,264,20,1,25,2,200,341,60,1
6,https://ela103.github.io/travel_agency/about.html,32,16,1,0,3,289,18,0,23,2,200,486,69,1
6,https://ela103.github.io/travel_agency/about.html,34,13,1,0,3,258,20,0,26,2,200,411,59,1
6,https://ela103.github.io/travel_agency/about.html,36,14,1,0,3,251,19,1,23,2,200,365,60,1
6,https://ela103.github.io/travel_agency/about.html,37,15,1,0,3,262,21,0,26,2,200,467,63,1
6,https://ela103.github.io/travel_agency/about.html,33,15,1,0,3,217,22,1,21,2,200,411,62,1
6,https://ela103.github.io/travel_agency/about.html,33,14,1,0,3,267,19,1,26,2,200,348,64,1
6,https://ela103.github.io/travel_agency/about.html,34,15,1,0,3,211,18,0,24,2,200,309,69,1
6,https://ela103.github.io/travel_agency/about.html,34,14,1,0,3,279,19,0,23,2,200,446,68,1
6,https://ela103.github.io/travel_agency/about.html,33,16,1,0,3,281,20,1,22,2,200,402,59,1
6,https://ela103.github.io/travel_agency/about.html,37,14,1,0,3,277,18,0,22,2,200,371,65,1
6,https://ela103.github.io/travel_agency/about.html,32,14,1,0,3,242,18,0,22,2,200,416,61,1
6,https://ela103.github.io/travel_agency/about.html,38,16,1,0,3,292,19,0,26,2,200,349,65,1
6,https://ela103.github.io/travel_agency/about.html,38,14,1,0,3,274,21,0,23,2,200,400,65,1
6,https://ela103.github.io/travel_agency/about.html,38,14,1,0,3,222,21,0,24,2,200,498,62,1
6,https://ela103.github.io/travel_agency/about.html,33,16,1,0,3,274,22,1,24,2,200,378,65,1
6,https://ela103.github.io/travel_agency/about.html,39,13,1,0,3,204,22,0,23,2,200,397,62,1
6,https://ela103.github.io/travel_agency/about.html,35,15,1,0,3,228,19,1,24,2,200,313,64,1
6,https://ela103.github.io/travel_agency/about.html,37,14,1,0,3,230,18,0,21,2,200,476,65,1
6,https://ela103.github.io/travel_agency/about.html,33,14,1,0,3,285,22,0,22,2,200,456,63,1
6,https://ela103.github.io/travel_agency/about.html,36,15,1,0,3,209,19,1,25,2,200,475,62,1
6,https://ela103.github.io/travel_agency/about.html,34,16,1,0,3,238,18,0,20,2,200,475,60,1
6,https://ela103.github.io/travel_agency/about.html,37,16,1,0,3,280,22,1,21,2,200,314,60,1
6,https://ela103.github.io/travel_agency/about.html,35,16,1,0,3,239,20,0,23,2,200,392,60,1
6,https://ela103.github.io/travel_agency/about.html,37,16,1,0,3,219,22,1,23,2,200,322,63,1
6,https://ela103.github.io/travel_agency/about.html,33,15,1,0,3,231,20,1,21,2,200,484,63,1
6,https://ela103.github.io/travel_agency/index.html,38,147,4,7,15,787,50,1,30,1,200,1969,82,1
6,https://ela103.github.io/travel_agency/index.html,35,132,4,7,15,819,50,0,29,1,200,1364,84,1
6,https://ela103.github.io/travel_agency/index.html,40,128,4,7,15,699,49,0,29,1,200,1517,85,1
6,https://ela103.github.io/travel_agency/index.html,35,146,4,7,15,878,47,0,30,1,200,1561,84,1
6,https://ela103.github.io/travel_agency/index.html,40,134,4,7,15,1001,51,0,28,1,200,1558,80,1
6,https://ela103.github.io/travel_agency/index.html,40,130,4,7,15,732,47,1,27,1,200,1436,84,1
6,https://ela103.github.io/travel_agency/index.html,37,144,4,7,15,882,50,1,26,1,200,1911,80,1
6,https://ela103.github.io/travel_agency/index.html,34,141,4,7,15,738,47,0,30,1,200,1324,77,1
6,https://ela103.github.io/travel_agency/index.html,40,137,4,7,15,905,47,0,26,1,200,2076,82,1
6,https://ela103.github.io/travel_agency/index.html,41,135,4,7,15,864,50,0,30,1,200,1752,84,1
6,https://ela103.github.io/travel_agency/index.html,37,128,4,7,15,781,49,1,28,1,200,1485,77,1
6,https://ela103.github.io/travel_agency/index.html,35,138,4,7,15,747,47,0,27,1,200,1905,83,1
6,https://ela103.github.io/travel_agency/index.html,40,141,4,7,15,786,47,0,30,1,200,1744,79,1
6,https://ela103.github.io/travel_agency/index.html,35,144,4,7,15,1007,49,0,31,1,200,1552,82,1
6,https://ela103.github.io/travel_agency/index.html,34,150,4,7,15,953,50,1,27,1,200,1999,79,1
6,https://ela103.github.io/travel_agency/index.html,36,140,4,7,15,710,48,0,27,1,200,2043,84,1
6,https://ela103.github.io/travel_agency/index.html,39,145,4,7,15,713,49,0,29,1,200,1428,75,1
6,https://ela103.github.io/travel_agency/index.html,38,149,4,7,15,938,49,1,26,1,200,1530,78,1
6,https://ela103.github.io/travel_agency/index.html,41,138,4,7,15,910,50,0,27,1,200,1421,75,1
6,https://ela103.github.io/travel_agency/index.html,41,150,4,7,15,944,47,0,28,1,200,1634,76,1
6,https://ela103.github.io/travel_agency/index.html,41,138,4,7,15,822,47,1,31,1,200,1395,78,1
6,https://ela103.github.io/travel_agency/index.html,35,141,4,7,15,948,50,0,28,1,200,1612,83,1
6,https://ela103.github.io/travel_agency/index.html,41,134,4,7,15,1010,51,1,27,1,200,1419,76,1
6,https://ela103.github.io/travel_agency/index.html,38,148,4,7,15,973,49,0,28,1,200,2010,83,1
6,https://ela103.github.io/travel_agency/index.html,38,132,4,7,15,852,47,0,26,1,200,1824,82,1
6,https://ela103.github.io/travel_agency/index.html,36,133,4,7,15,721,51,0,27,1,200,1463,77,1
6,https://ela103.github.io/travel_agency/index.html,37,134,4,7,15,910,47,1,26,1,200,2109,80,1
6,https://ela103.github.io/travel_agency/index.html,37,153,4,7,15,713,50,0,32,1,200,1658,77,1
6,https://ela103.github.io/travel_agency/index.html,41,140,4,7,15,766,50,0,27,1,200,1636,78,1
6,https://ela103.github.io/travel_agency/index.html,41,139,4,7,15,709,47,0,27,1,200,1441,81,1
6,https://ela103.github.io/travel_agency/index.html,40,155,4,7,15,976,47,0,32,1,200,1924,80,1
6,https://ela103.github.io/travel_agency/index.html,40,153,4,7,15,787,51,1,30,1,200,1911,80,1
6,https://ela103.github.io/travel_agency/index.html,39,145,4,7,15,776,47,0,32,1,200,1567,78,1
6,https://ela103.github.io/travel_agency/index.html,39,146,4,7,15,866,47,0,28,1,200,1455,82,1
6,https://ela103.github.io/travel_agency/index.html,37,137,4,7,15,1011,48,1,29,1,200,1713,83,1
6,https://ela103.github.io/travel_agency/index.html,40,132,4,7,15,774,51,1,26,1,200,1467,81,1
6,https://ela103.github.io/travel_agency/index.html,41,146,4,7,15,694,48,1,32,1,200,1890,81,1
6,https://ela103.github.io/travel_agency/index.html,40,141,4,7,15,938,47,0,27,1,200,2115,79,1
6,https://ela103.github.io/travel_agency/index.html,35,144,4,7,15,860,47,0,31,1,200,1649,85,1
6,https://ela103.github.io/travel_agency/index.html,36,152,4,7,15,870,49,0,26,1,200,1461,79,1
6,https://ela103.github.io/travel_agency/index.html,39,143,4,7,15,839,51,0,31,1,200,1573,75,1
6,https://ela103.github.io/travel_agency/index.html,35,148,4,7,15,925,50,0,29,1,200,1764,76,1
6,https://ela103.github.io/travel_agency/index.html,39,143,4,7,15,987,47,1,29,1,200,1445,76,1
6,https://ela103.github.io/travel_agency/index.html,34,140,4,7,15,754,50,0,27,1,200,2109,83,1
6,https://ela103.github.io/travel_agency/index.html,36,140,4,7,15,886,48,0,27,1,200,1581,79,1
6,https://ela103.github.io/travel_agency/index.html,40,130,4,7,15,830,47,1,32,1,200,1738,75,1
6,https://ela103.github.io/travel_agency/index.html,36,141,4,7,15,880,47,0,26,1,200,2076,75,1
6,https://ela103.github.io/travel_agency/index.html,40,136,4,7,15,945,50,1,30,1,200,1543,79,1
6,https://ela103.github.io/travel_agency/index.html,35,140,4,7,15,828,47,1,28,1,200,1850,85,1
6,https://ela103.github.io/travel_agency/index.html,36,129,4,7,15,1014,47,0,27,1,200,1721,79,1
6,https://ela103.github.io/travel_agency/single_listing.html,29,109,1,0,4,480,32,0,35,1,200,361,82,1
6,https://ela103.github.io/travel_agency/single_listing.html,29,115,1,0,4,441,30,1,35,1,200,304,86,1
6,https://ela103.github.io/travel_agency/single_listing.html,30,129,1,0,4,546,30,0,35,1,200,278,80,1
6,https://ela103.github.io/travel_agency/single_listing.html,34,123,1,0,4,460,31,1,35,1,200,276,82,1
6,https://ela103.github.io/travel_agency/single_listing.html,29,122,1,0,4,483,32,1,35,1,200,297,81,1
6,https://ela103.github.io/travel_agency/single_listing.html,32,127,1,0,4,481,29,0,38,1,200,312,77,1
6,https://ela103.github.io/travel_agency/single_listing.html,30,121,1,0,4,476,32,0,36,1,200,337,86,1
6,https://ela103.github.io/travel_agency/single_listing.html,28,109,1,0,4,532,31,0,38,1,200,274,81,1
6,https://ela103.github.io/travel_agency/single_listing.html,33,124,1,0,4,573,33,0,38,1,200,376,81,1
6,https://ela103.github.io/travel_agency/single_listing.html,32,119,1,0,4,414,33,1,36,1,200,357,84,1
6,https://ela103.github.io/travel_agency/single_listing.html,33,117,1,0,4,472,32,0,33,1,200,246,81,1
6,https://ela103.github.io/travel_agency/single_listing.html,29,121,1,0,4,460,32,0,35,1,200,302,78,1
6,https://ela103.github.io/travel_agency/single_listing.html,28,109,1,0,4,395,33,0,37,1,200,330,80,1
6,https://ela103.github.io/travel_agency/single_listing.html,30,118,1,0,4,483,31,1,36,1,200,301,77,1
6,https://ela103.github.io/travel_agency/single_listing.html,31,124,1,0,4,584,32,0,38,1,200,285,79,1
6,https://ela103.github.io/travel_agency/single_listing.html,28,120,1,0,4,451,30,0,36,1,200,262,84,1
6,https://ela103.github.io/travel_agency/single_listing.html,30,122,1,0,4,398,33,0,36,1,200,320,79,1
6,https://ela103.github.io/travel_agency/single_listing.html,29,130,1,0,4,489,32,0,34,1,200,340,81,1
6,https://ela103.github.io/travel_agency/single_listing.html,32,113,1,0,4,436,33,1,36,1,200,296,84,1
6,https://ela103.github.io/travel_agency/single_listing.html,29,111,1,0,4,407,33,0,39,1,200,303,84,1
